title         ,image           ,price         ,description          
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 20GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106032/1659007224_32958200.png,60740 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 20GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 20 Gb DDR; Объем накопителя SSD: 512 Gb;Вес: от 1.65 кг            "
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 500GB HDD AMD Radeon R7 2GB HD черный,https://www.kivano.kg//images/product/83761/1599712319_59019700.png,32980 сом,"

Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 500GB HDD AMD Radeon R7 2GB HD черный

        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768; Графический контроллер: AMD Radeon R7 Graphics; Объем оперативной памяти: 4 Gb DDR4; Объем накопителя HDD: 500 Gb; Вес: от 1.85 кг            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 256GB SSD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/97585/1631261651_90829100.jpg,42430 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 256GB SSD Intel Graphics 620 HD DOS серый

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366x768; объем оперативной памяти 8 Гб; накопитель SSD 256 Гб; вес от 1.85 кг            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i3-1115G4 4GB DDR4 500GB SSD FHD DOS Platinum Gray,https://www.kivano.kg//images/product/104497/1659008432_17699700.png,42160 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i3-1115G4 4GB DDR4 500GB SSD FHD DOS Platinum Gray

        Операционная система DOS; процессор Intel Core i3-1115G4 (2/4) 3000 - 4100 MHz; видеоадаптер Intel Graphics; экран 15.6"" IPS 1920x1080; оперативная память 4 GB DDR4; накопитель SSD 500 GB; DVDRW нет;...            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 4GB DDR 128GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106033/1659007239_62634700.png,51960 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 4GB DDR 128GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 4 Gb DDR; Объем накопителя SSD: 128 Gb;Вес: от 1.65 кг            "
Ноутбук Dell Vostro 3510 Intel Core i7-1165G7 8GB DDR 1000GB HDD Nvidia MX350 2GB FHD DOS,https://www.kivano.kg//images/product/110385/1662003926_92966500.jpg,68570 сом,"

Ноутбук Dell Vostro 3510 Intel Core i7-1165G7 8GB DDR 1000GB HDD Nvidia MX350 2GB FHD DOS

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i7-1165G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: NVIDIA GeForce MX350; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя HDD: 1000 Gb; Вес: от 1.69 кг            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 12GB DDR4 256GB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116017/1673533369_56534100.jpg,38540 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 12GB DDR4 256GB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 12GB DDR4; накопитель 256GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 8GB DDR4 500GB HDD AMD Radeon R7 2GB HD черный,https://www.kivano.kg//images/product/83762/1599712425_97037000.png,34830 сом,"

Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 8GB DDR4 500GB HDD AMD Radeon R7 2GB HD черный

        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768; Графический контроллер: AMD Radeon R7 Graphics; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя HDD: 500 Gb; Вес: от 1.85 кг            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 4GB DDR 256GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106034/1659007193_48222600.png,52420 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 4GB DDR 256GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 4 Gb DDR; Объем накопителя SSD: 256 Gb;Вес: от 1.65 кг            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 1000GB HDD + 1000GB SSD NVIDIA MX350 FHD DOS Black,https://www.kivano.kg//images/product/113714/1668146357_04753100.jpg,57700 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 8GB DDR4 1000GB HDD + 1000GB SSD NVIDIA MX350 FHD DOS Black

        экран 15.6"" TN 1920x1080; процессор Intel Core i5-1135G7 (4/8) 2400-4200 MHz; оперативная память 8GB DDR4; накопитель 1000GB HDD + 1000GB SSD; видеоадаптер NVIDIA MX350; DOS            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 20GB DDR4 256GB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116018/1673533492_49699400.jpg,40860 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 20GB DDR4 256GB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 20GB DDR4; накопитель 256GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 128GB SSD AMD Radeon R7 2GB HD черный,https://www.kivano.kg//images/product/83763/1599712560_55165800.png,32980 сом,"

Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 128GB SSD AMD Radeon R7 2GB HD черный

        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768; Графический контроллер: AMD Radeon R7 Graphics; Объем оперативной памяти: 4 Gb DDR4; Объем накопителя SSD: 128 Gb; Вес: от 1.85 кг            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 4GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106035/1659007209_52849300.png,53810 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 4GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 4 Gb DDR; Объем накопителя SSD: 512 Gb;Вес: от 1.65 кг            "
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 16GB DDR4 1000GB HDD + 1000GB SSD NVIDIA MX350 FHD DOS Black,https://www.kivano.kg//images/product/113715/1668146697_75472300.jpg,60000 сом,"

Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 16GB DDR4 1000GB HDD + 1000GB SSD NVIDIA MX350 FHD DOS Black

        экран 15.6"" TN 1920x1080; процессор Intel Core i5-1135G7 (4/8) 2400-4200 MHz; оперативная память 16GB DDR4; накопитель 1000GB HDD + 1000GB SSD; видеоадаптер NVIDIA MX350; DOS            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 4GB DDR4 512GB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116019/1673534060_32465000.jpg,38450 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 4GB DDR4 512GB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 4GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 8GB DDR4 128GB SSD AMD Radeon R7 2GB HD черный,https://www.kivano.kg//images/product/83764/1599712678_79247300.png,34830 сом,"

Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 8GB DDR4 128GB SSD AMD Radeon R7 2GB HD черный

        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768; Графический контроллер: AMD Radeon R7 Graphics; Объем оперативной памяти: 8 Gb DDR4; Объем накопителя SSD: 128 Gb; Вес: от 1.85 кг            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 8GB DDR 128GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106036/1659007172_55714700.png,52890 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 8GB DDR 128GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 8 Gb DDR; Объем накопителя SSD: 128 Gb;Вес: от 1.65 кг            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 8GB DDR4 512GB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116020/1673534321_71235300.jpg,39470 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 8GB DDR4 512GB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 8GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 512GB SSD Intel Graphics 620 HD DOS серый,https://www.kivano.kg//images/product/97589/1631262081_93891200.jpg,46610 сом,"

Ноутбук Lenovo IdeaPad 3 15IIL05 Intel Core i3-1005G1 8GB DDR4 512GB SSD Intel Graphics 620 HD DOS серый

        Операционная система DOS; 2х-ядерный процессор 1.2 ГГц; видеоадаптер встроенный; диагональ экрана 15.6"" TN 1366x768; объем оперативной памяти 8 Гб; накопитель SSD 512 Гб; вес от 1.85 кг            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 8GB DDR 256GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106037/1659007134_80279500.png,53360 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 8GB DDR 256GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 8 Gb DDR; Объем накопителя SSD: 256 Gb;Вес: от 1.65 кг            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 12GB DDR4 512GB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116021/1673534404_74429900.jpg,39930 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 12GB DDR4 512GB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 12GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo ThinkPad E15 G4 Intel Core i7-1255U 16GB DDR 1000GB SSD Nvidia MX550 2GB FHD DOS Black,https://www.kivano.kg//images/product/118069/1677753316_24918200.png,93890 сом,"

Ноутбук Lenovo ThinkPad E15 G4 Intel Core i7-1255U 16GB DDR 1000GB SSD Nvidia MX550 2GB FHD DOS Black

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i7-1255U (10/12); Разрешение экрана: 1920 x 1080 Full HD; Графический контроллер: Nvidia MX550; Объем оперативной памяти: 16 GB DDR; Объем накопителя SSD: 1000 GB; Вес: от 1.78 кг            "
Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 8GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серый,https://www.kivano.kg//images/product/106038/1659007118_96759800.png,54730 сом,"

Ноутбук Lenovo Ideapad L3-15ITL6 Intel Core i5-1135G7 8GB DDR 512GB SSD Intel Iris Xe Graphics G7 FHD DOS серый

        Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i5-1135G7; Разрешение экрана: 1920x1080 Full HD; Видеоконтроллер: Intel Iris Xe Graphics; Объем оперативной памяти: 8 Gb DDR; Объем накопителя SSD: 512 Gb;Вес: от 1.65 кг            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 20GB DDR4 512GB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116022/1673534573_83865300.jpg,42060 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 20GB DDR4 512GB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 20GB DDR4; накопитель 512GB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 1000GB HDD + 256GB SSD AMD Radeon R7 2GB HD черный,https://www.kivano.kg//images/product/83767/1599713072_52330800.png,36700 сом,"

Ноутбук Lenovo Ideapad S145-15AST AMD A6-9225 4GB DDR4 1000GB HDD + 256GB SSD AMD Radeon R7 2GB HD черный

        Тип: ноутбук; Процессор: AMD A6-9225; Разрешение экрана: 1366x768; Графический контроллер: AMD Radeon R7 Graphics; Объем оперативной памяти: 4 Gb DDR4;Объем накопителя HDD: 1000 Gb; Объем накопителя SSD: 256 Gb; Вес: от 1.85 кг            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 8GB DDR4 1TB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116023/1673534907_64729800.jpg,43450 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 8GB DDR4 1TB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 8GB DDR4; накопитель 1TB SSD; видеоадаптер Intel Graphics; DOS            "
Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 12GB DDR4 1TB SSD FHD DOS Silver,https://www.kivano.kg//images/product/116024/1673535022_77731100.jpg,43920 сом,"

Ноутбук Acer Aspire A315-58 Intel Core i3-1115G4 12GB DDR4 1TB SSD FHD DOS Silver

        экран 15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4 (2/4) 3000-4100 MHz; оперативная память 12GB DDR4; накопитель 1TB SSD; видеоадаптер Intel Graphics; DOS            "
